Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Original,512,128,2,1,4,0.698013843,0.02951286,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,512,128,2,1,8,0.847120236,0.035638081,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,512,128,2,1,8,0.728885611,0.024028691,"[0.6363636363636364, 0.9506172839506173, 0.7696335078534031]"
Reduced,512,128,2,1,16,0.864791964,0.028627314,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,128,2,1,16,0.760176306,0.011512986,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,512,128,2,1,32,0.876006479,0.01587964,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,128,2,1,32,0.776119816,0.017027652,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,512,128,2,1,64,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,128,2,1,64,0.782461444,0.023211117,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,128,2,1,128,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,128,2,1,128,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,128,2,1,256,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,128,2,1,256,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,128,2,1,512,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,128,2,1,512,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,256,2,1,2,0.738118192,0.018844956,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,512,256,2,1,2,0.654350326,0.026728518,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,512,256,2,1,4,0.777284432,0.038165629,"[0.717948717948718, 0.9382716049382716, 0.8666666666666667]"
Original,512,256,2,1,4,0.698013843,0.02951286,"[0.6272727272727273, 0.9506172839506173, 0.7643979057591623]"
Reduced,512,256,2,1,8,0.847120236,0.035638081,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,512,256,2,1,8,0.728885611,0.024028691,"[0.6363636363636364, 0.9506172839506173, 0.7696335078534031]"
Reduced,512,256,2,1,16,0.864791964,0.028627314,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,256,2,1,16,0.760176306,0.011512986,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,512,256,2,1,32,0.876006479,0.01587964,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,512,256,2,1,32,0.776119816,0.017027652,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,512,256,2,1,64,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,256,2,1,64,0.782461444,0.023211117,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,256,2,1,128,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,256,2,1,128,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,256,2,1,256,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,256,2,1,256,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,512,256,2,1,512,0.876230569,0.023162589,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,512,256,2,1,512,0.788752411,0.023954119,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,1024,1,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,4,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,4,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,8,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,8,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,16,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,16,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,32,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,32,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,64,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,64,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,128,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,128,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,256,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,256,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,1,2,1,512,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,1,2,1,512,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,2,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,2,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,2,2,1,4,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,4,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,2,2,1,8,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,8,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,2,2,1,16,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,16,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,2,2,1,32,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,32,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,2,2,1,64,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,64,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,2,2,1,128,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,128,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,2,2,1,256,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,256,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,2,2,1,512,0.772930496,0.024925868,"[0.6923076923076923, 0.9506172839506173, 0.8666666666666667]"
Original,1024,2,2,1,512,0.686934948,0.018476625,"[0.5636363636363636, 0.9506172839506173, 0.7277486910994765]"
Reduced,1024,4,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,4,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,4,2,1,4,0.781805504,0.03406205,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,1024,4,2,1,4,0.697979945,0.031946288,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,4,2,1,8,0.833848894,0.043077001,"[0.8205128205128205, 0.9506172839506173, 0.9083333333333333]"
Original,1024,4,2,1,8,0.731409194,0.01982975,"[0.6272727272727273, 0.9629629629629629, 0.7696335078534031]"
Reduced,1024,4,2,1,16,0.833798389,0.039692112,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,1024,4,2,1,16,0.732617134,0.019191947,"[0.6636363636363637, 0.9629629629629629, 0.7905759162303665]"
Reduced,1024,4,2,1,32,0.833798389,0.039692112,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,1024,4,2,1,32,0.732617134,0.019191947,"[0.6636363636363637, 0.9629629629629629, 0.7905759162303665]"
Reduced,1024,4,2,1,64,0.833798389,0.039692112,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,1024,4,2,1,64,0.732617134,0.019191947,"[0.6636363636363637, 0.9629629629629629, 0.7905759162303665]"
Reduced,1024,4,2,1,128,0.833798389,0.039692112,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,1024,4,2,1,128,0.732617134,0.019191947,"[0.6636363636363637, 0.9629629629629629, 0.7905759162303665]"
Reduced,1024,4,2,1,256,0.833798389,0.039692112,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,1024,4,2,1,256,0.732617134,0.019191947,"[0.6636363636363637, 0.9629629629629629, 0.7905759162303665]"
Reduced,1024,4,2,1,512,0.833798389,0.039692112,"[0.8461538461538461, 0.9506172839506173, 0.9166666666666666]"
Original,1024,4,2,1,512,0.732617134,0.019191947,"[0.6636363636363637, 0.9629629629629629, 0.7905759162303665]"
Reduced,1024,8,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,8,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,8,2,1,4,0.781805504,0.03406205,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,1024,8,2,1,4,0.697979945,0.031946288,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,8,2,1,8,0.84736226,0.029687899,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,1024,8,2,1,8,0.731313063,0.023842638,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,8,2,1,16,0.866919623,0.028713806,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,8,2,1,16,0.761304038,0.016264795,"[0.6727272727272727, 0.9629629629629629, 0.7958115183246073]"
Reduced,1024,8,2,1,32,0.88014046,0.019346576,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,8,2,1,32,0.766362878,0.013391648,"[0.7090909090909091, 0.9629629629629629, 0.8167539267015707]"
Reduced,1024,8,2,1,64,0.882413187,0.019276552,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,8,2,1,64,0.760037911,0.021906184,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,1024,8,2,1,128,0.882413187,0.019276552,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,8,2,1,128,0.760037911,0.021906184,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,1024,8,2,1,256,0.882413187,0.019276552,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,8,2,1,256,0.760037911,0.021906184,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,1024,8,2,1,512,0.882413187,0.019276552,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,8,2,1,512,0.760037911,0.021906184,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,1024,16,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,16,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,16,2,1,4,0.781805504,0.03406205,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,1024,16,2,1,4,0.697979945,0.031946288,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,16,2,1,8,0.84736226,0.029687899,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,1024,16,2,1,8,0.731313063,0.023842638,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,16,2,1,16,0.869047283,0.02942206,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,16,2,1,16,0.761295975,0.014271181,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
Reduced,1024,16,2,1,32,0.880509617,0.025260193,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,1024,16,2,1,32,0.771133021,0.015457151,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,1024,16,2,1,64,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,16,2,1,64,0.78503505,0.022244971,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,1024,16,2,1,128,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,16,2,1,128,0.78508136,0.024513689,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,1024,16,2,1,256,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,16,2,1,256,0.78508136,0.024513689,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,1024,16,2,1,512,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,16,2,1,512,0.78508136,0.024513689,"[0.7545454545454545, 0.9629629629629629, 0.8429319371727748]"
Reduced,1024,32,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,32,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,32,2,1,4,0.781805504,0.03406205,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,1024,32,2,1,4,0.697979945,0.031946288,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,32,2,1,8,0.84736226,0.029687899,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,1024,32,2,1,8,0.731313063,0.023842638,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,32,2,1,16,0.869047283,0.02942206,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,32,2,1,16,0.761295975,0.014271181,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
Reduced,1024,32,2,1,32,0.880509617,0.025260193,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,1024,32,2,1,32,0.771133021,0.015457151,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,1024,32,2,1,64,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,32,2,1,64,0.78503505,0.022244971,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,1024,32,2,1,128,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,32,2,1,128,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,32,2,1,256,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,32,2,1,256,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,32,2,1,512,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,32,2,1,512,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,64,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,64,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,64,2,1,4,0.781805504,0.03406205,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,1024,64,2,1,4,0.697979945,0.031946288,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,64,2,1,8,0.84736226,0.029687899,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,1024,64,2,1,8,0.731313063,0.023842638,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,64,2,1,16,0.869047283,0.02942206,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,64,2,1,16,0.761295975,0.014271181,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
Reduced,1024,64,2,1,32,0.880509617,0.025260193,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,1024,64,2,1,32,0.771133021,0.015457151,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,1024,64,2,1,64,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,64,2,1,64,0.78503505,0.022244971,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,1024,64,2,1,128,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,64,2,1,128,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,64,2,1,256,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,64,2,1,256,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,64,2,1,512,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,64,2,1,512,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,128,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,128,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,128,2,1,4,0.781805504,0.03406205,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,1024,128,2,1,4,0.697979945,0.031946288,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,128,2,1,8,0.84736226,0.029687899,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,1024,128,2,1,8,0.731313063,0.023842638,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,128,2,1,16,0.869047283,0.02942206,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,128,2,1,16,0.761295975,0.014271181,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
Reduced,1024,128,2,1,32,0.880509617,0.025260193,"[0.8461538461538461, 0.9629629629629629, 0.925]"
Original,1024,128,2,1,32,0.771133021,0.015457151,"[0.7181818181818181, 0.9629629629629629, 0.8219895287958116]"
Reduced,1024,128,2,1,64,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,128,2,1,64,0.78503505,0.022244971,"[0.7636363636363637, 0.9629629629629629, 0.8481675392670157]"
Reduced,1024,128,2,1,128,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,128,2,1,128,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,128,2,1,256,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,128,2,1,256,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,128,2,1,512,0.876230569,0.023162589,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,128,2,1,512,0.786266975,0.027192979,"[0.7727272727272727, 0.9629629629629629, 0.8534031413612565]"
Reduced,1024,256,2,1,2,0.736137994,0.015347111,"[0.48717948717948717, 0.9506172839506173, 0.8]"
Original,1024,256,2,1,2,0.655715992,0.025631061,"[0.5, 0.9629629629629629, 0.6963350785340314]"
Reduced,1024,256,2,1,4,0.781805504,0.03406205,"[0.6923076923076923, 0.9382716049382716, 0.8583333333333333]"
Original,1024,256,2,1,4,0.697979945,0.031946288,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,256,2,1,8,0.84736226,0.029687899,"[0.8717948717948718, 0.9506172839506173, 0.925]"
Original,1024,256,2,1,8,0.731313063,0.023842638,"[0.6181818181818182, 0.9506172839506173, 0.7591623036649214]"
Reduced,1024,256,2,1,16,0.869047283,0.02942206,"[0.8717948717948718, 0.9629629629629629, 0.9333333333333333]"
Original,1024,256,2,1,16,0.761295975,0.014271181,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
