ChromatogramRI,
X:,Y:
21.725,0.747
21.72667,0.752
21.72833,0.767
21.73,0.767
21.73167,0.766
21.73333,0.766
21.735,0.766
21.73667,0.76
21.73833,0.75
21.74,0.75
21.74167,0.755
21.74333,0.766
21.745,0.777
21.74667,0.778
21.74833,0.778
21.75,0.773
21.75167,0.768
21.75333,0.758
21.755,0.752
21.75667,0.757
21.75833,0.762
21.76,0.765
21.76167,0.775
21.76333,0.779
21.765,0.774
21.76667,0.769
21.76833,0.763
21.77,0.758
21.77167,0.753
21.77333,0.758
21.775,0.763
21.77667,0.769
21.77833,0.774
21.78,0.773
21.78167,0.772
21.78333,0.762
21.785,0.762
21.78667,0.758
21.78833,0.753
21.79,0.758
21.79167,0.768
21.79333,0.778
21.795,0.788
21.79667,0.794
21.79833,0.788
21.8,0.783
21.80167,0.778
21.80333,0.768
21.805,0.767
21.80667,0.772
21.80833,0.776
21.81,0.785
21.81167,0.79
21.81333,0.796
21.815,0.789
21.81667,0.784
21.81833,0.778
21.82,0.773
21.82167,0.774
21.82333,0.784
21.825,0.79
21.82667,0.79
21.82833,0.791
21.83,0.791
21.83167,0.79
21.83333,0.785
21.835,0.78
21.83667,0.776
21.83833,0.781
21.84,0.786
21.84167,0.796
21.84333,0.81
21.845,0.814
21.84667,0.814
21.84833,0.805
21.85,0.8
21.85167,0.796
21.85333,0.796
21.855,0.801
21.85667,0.811
21.85833,0.822
21.86,0.822
21.86167,0.817
21.86333,0.812
21.865,0.807
21.86667,0.801
21.86833,0.796
21.87,0.796
21.87167,0.806
21.87333,0.811
21.875,0.821
21.87667,0.821
21.87833,0.822
21.88,0.818
21.88167,0.814
21.88333,0.809
21.885,0.8
21.88667,0.8
21.88833,0.81
21.89,0.82
21.89167,0.831
21.89333,0.831
21.895,0.831
21.89667,0.816
21.89833,0.811
21.9,0.806
21.90167,0.806
21.90333,0.811
21.905,0.821
21.90667,0.83
21.90833,0.829
21.91,0.828
21.91167,0.828
21.91333,0.817
21.915,0.812
21.91667,0.808
21.91833,0.807
21.92,0.812
21.92167,0.822
21.92333,0.827
21.925,0.827
21.92667,0.827
21.92833,0.821
21.93,0.822
21.93167,0.818
21.93333,0.813
21.935,0.813
21.93667,0.818
21.93833,0.823
21.94,0.828
21.94167,0.833
21.94333,0.824
21.945,0.82
21.94667,0.816
21.94833,0.811
21.95,0.807
21.95167,0.813
21.95333,0.819
21.955,0.829
21.95667,0.829
21.95833,0.828
21.96,0.822
21.96167,0.817
21.96333,0.817
21.965,0.812
21.96667,0.812
21.96833,0.811
21.97,0.821
21.97167,0.831
21.97333,0.831
21.975,0.831
21.97667,0.826
21.97833,0.825
21.98,0.83
21.98167,0.825
21.98333,0.835
21.985,0.839
21.98667,0.849
21.98833,0.855
21.99,0.86
21.99167,0.855
21.99333,0.846
21.995,0.841
21.99667,0.836
21.99833,0.836
22,0.836
