ChromatogramRI,
X:,Y:
21.915,0.256
21.91667,0.256
21.91833,0.257
21.92,0.262
21.92167,0.267
21.92333,0.277
21.925,0.281
21.92667,0.276
21.92833,0.271
21.93,0.266
21.93167,0.266
21.93333,0.261
21.935,0.256
21.93667,0.262
21.93833,0.268
21.94,0.269
21.94167,0.27
21.94333,0.265
21.945,0.26
21.94667,0.251
21.94833,0.245
21.95,0.246
21.95167,0.251
21.95333,0.261
21.955,0.271
21.95667,0.276
21.95833,0.276
21.96,0.271
21.96167,0.261
21.96333,0.256
21.965,0.251
21.96667,0.25
21.96833,0.255
21.97,0.26
21.97167,0.266
21.97333,0.26
21.975,0.26
21.97667,0.255
21.97833,0.24
21.98,0.234
21.98167,0.224
21.98333,0.234
21.985,0.249
21.98667,0.254
21.98833,0.264
21.99,0.263
21.99167,0.263
21.99333,0.258
21.995,0.252
21.99667,0.247
21.99833,0.232
22,0.233
