Dataset,Number of Estimators,Max Depth,Min Samples Split,Min Samples Leaf,Max Leaf Nodes,Mean Cross Val Score,STD,"Eval [Library, Ter, Combined]"
Reduced,16,1,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,4,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,4,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,8,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,8,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,16,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,16,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,32,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,32,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,64,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,64,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,128,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,128,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,256,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,256,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,1,2,1,512,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,1,2,1,512,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,2,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,2,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,2,2,1,4,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,4,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,2,2,1,8,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,8,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,2,2,1,16,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,16,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,2,2,1,32,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,32,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,2,2,1,64,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,64,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,2,2,1,128,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,128,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,2,2,1,256,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,256,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,2,2,1,512,0.7447280094847342,0.0361874612111648,"[0.7435897435897436, 0.9012345679012346, 0.85]"
Original,16,2,2,1,512,0.6761750480575461,0.015694363770748867,"[0.5818181818181818, 0.8888888888888888, 0.7120418848167539]"
Reduced,16,4,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,4,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,4,2,1,4,0.7669533813249263,0.03977198528915874,"[0.7692307692307693, 0.9012345679012346, 0.8583333333333333]"
Original,16,4,2,1,4,0.6831398779016873,0.024302238371346097,"[0.6727272727272727, 0.9135802469135802, 0.774869109947644]"
Reduced,16,4,2,1,8,0.7993895545093761,0.04675714118703136,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,4,2,1,8,0.7156010842423999,0.022991685411674352,"[0.6818181818181818, 0.9135802469135802, 0.7801047120418848]"
Reduced,16,4,2,1,16,0.8104322262747183,0.04144334758856328,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,4,2,1,16,0.7177564002048229,0.03252687864544543,"[0.6818181818181818, 0.9259259259259259, 0.7853403141361257]"
Reduced,16,4,2,1,32,0.8104322262747183,0.04144334758856328,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,4,2,1,32,0.7177564002048229,0.03252687864544543,"[0.6818181818181818, 0.9259259259259259, 0.7853403141361257]"
Reduced,16,4,2,1,64,0.8104322262747183,0.04144334758856328,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,4,2,1,64,0.7177564002048229,0.03252687864544543,"[0.6818181818181818, 0.9259259259259259, 0.7853403141361257]"
Reduced,16,4,2,1,128,0.8104322262747183,0.04144334758856328,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,4,2,1,128,0.7177564002048229,0.03252687864544543,"[0.6818181818181818, 0.9259259259259259, 0.7853403141361257]"
Reduced,16,4,2,1,256,0.8104322262747183,0.04144334758856328,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,4,2,1,256,0.7177564002048229,0.03252687864544543,"[0.6818181818181818, 0.9259259259259259, 0.7853403141361257]"
Reduced,16,4,2,1,512,0.8104322262747183,0.04144334758856328,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,4,2,1,512,0.7177564002048229,0.03252687864544543,"[0.6818181818181818, 0.9259259259259259, 0.7853403141361257]"
Reduced,16,8,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,8,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,8,2,1,4,0.7669533813249263,0.03977198528915874,"[0.7692307692307693, 0.9012345679012346, 0.8583333333333333]"
Original,16,8,2,1,4,0.6831398779016873,0.024302238371346097,"[0.6727272727272727, 0.9135802469135802, 0.774869109947644]"
Reduced,16,8,2,1,8,0.8319958294435461,0.05054835499039606,"[0.9230769230769231, 0.8271604938271605, 0.8583333333333333]"
Original,16,8,2,1,8,0.7157615126602469,0.038647916163208625,"[0.6636363636363637, 0.9012345679012346, 0.7643979057591623]"
Reduced,16,8,2,1,16,0.8563104949526501,0.028534873992344757,"[0.8974358974358975, 0.8765432098765432, 0.8833333333333333]"
Original,16,8,2,1,16,0.730739692781314,0.03511288760227482,"[0.7090909090909091, 0.9259259259259259, 0.8010471204188482]"
Reduced,16,8,2,1,32,0.8587486180753071,0.020608111362625307,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,8,2,1,32,0.7478092746935548,0.02808148642522539,"[0.6818181818181818, 0.9629629629629629, 0.8010471204188482]"
Reduced,16,8,2,1,64,0.8565263958530849,0.024633044421649156,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,8,2,1,64,0.7541083045748525,0.033241665961625845,"[0.7, 0.9629629629629629, 0.8115183246073299]"
Reduced,16,8,2,1,128,0.8565263958530849,0.024633044421649156,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,8,2,1,128,0.7541083045748525,0.033241665961625845,"[0.7, 0.9629629629629629, 0.8115183246073299]"
Reduced,16,8,2,1,256,0.8565263958530849,0.024633044421649156,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,8,2,1,256,0.7541083045748525,0.033241665961625845,"[0.7, 0.9629629629629629, 0.8115183246073299]"
Reduced,16,8,2,1,512,0.8565263958530849,0.024633044421649156,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,8,2,1,512,0.7541083045748525,0.033241665961625845,"[0.7, 0.9629629629629629, 0.8115183246073299]"
Reduced,16,16,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,16,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,16,2,1,4,0.7669533813249263,0.03977198528915874,"[0.7692307692307693, 0.9012345679012346, 0.8583333333333333]"
Original,16,16,2,1,4,0.6831398779016873,0.024302238371346097,"[0.6727272727272727, 0.9135802469135802, 0.774869109947644]"
Reduced,16,16,2,1,8,0.8319958294435461,0.05054835499039606,"[0.9230769230769231, 0.8271604938271605, 0.8583333333333333]"
Original,16,16,2,1,8,0.7157615126602469,0.038647916163208625,"[0.6636363636363637, 0.9012345679012346, 0.7643979057591623]"
Reduced,16,16,2,1,16,0.8540377676799228,0.027385176558021567,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,16,2,1,16,0.7318709339844907,0.03639964921123048,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,16,16,2,1,32,0.8566453402493588,0.03135086812841635,"[0.8717948717948718, 0.9135802469135802, 0.9]"
Original,16,16,2,1,32,0.7428697101067786,0.032813957405201565,"[0.7090909090909091, 0.9506172839506173, 0.8115183246073299]"
Reduced,16,16,2,1,64,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,16,2,1,64,0.7576077676343048,0.0301332170676303,"[0.7363636363636363, 0.9753086419753086, 0.837696335078534]"
Reduced,16,16,2,1,128,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,16,2,1,128,0.7590437289771856,0.039325331893768,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,16,2,1,256,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,16,2,1,256,0.7590437289771856,0.039325331893768,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,16,2,1,512,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,16,2,1,512,0.7590437289771856,0.039325331893768,"[0.7272727272727273, 0.9753086419753086, 0.8324607329842932]"
Reduced,16,32,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,32,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,32,2,1,4,0.7669533813249263,0.03977198528915874,"[0.7692307692307693, 0.9012345679012346, 0.8583333333333333]"
Original,16,32,2,1,4,0.6831398779016873,0.024302238371346097,"[0.6727272727272727, 0.9135802469135802, 0.774869109947644]"
Reduced,16,32,2,1,8,0.8319958294435461,0.05054835499039606,"[0.9230769230769231, 0.8271604938271605, 0.8583333333333333]"
Original,16,32,2,1,8,0.7157615126602469,0.038647916163208625,"[0.6636363636363637, 0.9012345679012346, 0.7643979057591623]"
Reduced,16,32,2,1,16,0.8540377676799228,0.027385176558021567,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,32,2,1,16,0.7318709339844907,0.03639964921123048,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,16,32,2,1,32,0.8566453402493588,0.03135086812841635,"[0.8717948717948718, 0.9135802469135802, 0.9]"
Original,16,32,2,1,32,0.7428697101067786,0.032813957405201565,"[0.7090909090909091, 0.9506172839506173, 0.8115183246073299]"
Reduced,16,32,2,1,64,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,32,2,1,64,0.7539910900352775,0.02964715785810373,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,32,2,1,128,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,32,2,1,128,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,32,2,1,256,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,32,2,1,256,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,32,2,1,512,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,32,2,1,512,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,64,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,64,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,64,2,1,4,0.7669533813249263,0.03977198528915874,"[0.7692307692307693, 0.9012345679012346, 0.8583333333333333]"
Original,16,64,2,1,4,0.6831398779016873,0.024302238371346097,"[0.6727272727272727, 0.9135802469135802, 0.774869109947644]"
Reduced,16,64,2,1,8,0.8319958294435461,0.05054835499039606,"[0.9230769230769231, 0.8271604938271605, 0.8583333333333333]"
Original,16,64,2,1,8,0.7157615126602469,0.038647916163208625,"[0.6636363636363637, 0.9012345679012346, 0.7643979057591623]"
Reduced,16,64,2,1,16,0.8540377676799228,0.027385176558021567,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,64,2,1,16,0.7318709339844907,0.03639964921123048,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,16,64,2,1,32,0.8566453402493588,0.03135086812841635,"[0.8717948717948718, 0.9135802469135802, 0.9]"
Original,16,64,2,1,32,0.7428697101067786,0.032813957405201565,"[0.7090909090909091, 0.9506172839506173, 0.8115183246073299]"
Reduced,16,64,2,1,64,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,64,2,1,64,0.7539910900352775,0.02964715785810373,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,64,2,1,128,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,64,2,1,128,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,64,2,1,256,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,64,2,1,256,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,64,2,1,512,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,64,2,1,512,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,128,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,128,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,128,2,1,4,0.7669533813249263,0.03977198528915874,"[0.7692307692307693, 0.9012345679012346, 0.8583333333333333]"
Original,16,128,2,1,4,0.6831398779016873,0.024302238371346097,"[0.6727272727272727, 0.9135802469135802, 0.774869109947644]"
Reduced,16,128,2,1,8,0.8319958294435461,0.05054835499039606,"[0.9230769230769231, 0.8271604938271605, 0.8583333333333333]"
Original,16,128,2,1,8,0.7157615126602469,0.038647916163208625,"[0.6636363636363637, 0.9012345679012346, 0.7643979057591623]"
Reduced,16,128,2,1,16,0.8540377676799228,0.027385176558021567,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,128,2,1,16,0.7318709339844907,0.03639964921123048,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,16,128,2,1,32,0.8566453402493588,0.03135086812841635,"[0.8717948717948718, 0.9135802469135802, 0.9]"
Original,16,128,2,1,32,0.7428697101067786,0.032813957405201565,"[0.7090909090909091, 0.9506172839506173, 0.8115183246073299]"
Reduced,16,128,2,1,64,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,128,2,1,64,0.7539910900352775,0.02964715785810373,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,128,2,1,128,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,128,2,1,128,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,128,2,1,256,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,128,2,1,256,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,128,2,1,512,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,128,2,1,512,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
Reduced,16,256,2,1,2,0.7230639667048143,0.023170436232006906,"[0.48717948717948717, 0.9135802469135802, 0.775]"
Original,16,256,2,1,2,0.6533814654540272,0.018371904165436846,"[0.509090909090909, 0.9135802469135802, 0.680628272251309]"
Reduced,16,256,2,1,4,0.7669533813249263,0.03977198528915874,"[0.7692307692307693, 0.9012345679012346, 0.8583333333333333]"
Original,16,256,2,1,4,0.6831398779016873,0.024302238371346097,"[0.6727272727272727, 0.9135802469135802, 0.774869109947644]"
Reduced,16,256,2,1,8,0.8319958294435461,0.05054835499039606,"[0.9230769230769231, 0.8271604938271605, 0.8583333333333333]"
Original,16,256,2,1,8,0.7157615126602469,0.038647916163208625,"[0.6636363636363637, 0.9012345679012346, 0.7643979057591623]"
Reduced,16,256,2,1,16,0.8540377676799228,0.027385176558021567,"[0.8974358974358975, 0.9012345679012346, 0.9]"
Original,16,256,2,1,16,0.7318709339844907,0.03639964921123048,"[0.7, 0.9259259259259259, 0.7958115183246073]"
Reduced,16,256,2,1,32,0.8566453402493588,0.03135086812841635,"[0.8717948717948718, 0.9135802469135802, 0.9]"
Original,16,256,2,1,32,0.7428697101067786,0.032813957405201565,"[0.7090909090909091, 0.9506172839506173, 0.8115183246073299]"
Reduced,16,256,2,1,64,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,256,2,1,64,0.7539910900352775,0.02964715785810373,"[0.7454545454545455, 0.9629629629629629, 0.837696335078534]"
Reduced,16,256,2,1,128,0.8608982655418881,0.035600369583443356,"[0.8974358974358975, 0.9135802469135802, 0.9083333333333333]"
Original,16,256,2,1,128,0.7564665120431493,0.04114462811710757,"[0.7272727272727273, 0.9629629629629629, 0.8272251308900523]"
